Id,ExecTime,l2Miss,tlbMiss
2,3613973,456,19
3,3662487,111,4
4,6450865,959,29
5,4551892,1117,19
6,3860027,4857,8
7,4925000,114,5
8,4329162,9875,31
9,6459271,686,11
0,4016540,483,9
1,4041946,529,16
2,3664486,459,19
3,3662541,111,5
4,6450054,953,29
5,4551865,1126,19
6,3859730,4845,8
7,4925351,131,5
8,4328675,9872,31
9,6457730,678,11
0,4015865,482,9
1,4037540,525,16
2,3613946,460,19
3,3663054,114,4
4,6450891,952,29
5,4551459,1122,19
6,3859945,4844,8
7,4925000,129,5
8,4329108,9877,31
9,6457892,701,11
0,4022946,561,9
1,4039514,553,16
2,3616054,501,19
3,3665135,120,4
4,6453487,989,29
5,4555352,1171,19
6,3860432,4852,8
7,4925271,136,5
8,4328973,9886,31
9,6460757,978,11
0,4019486,529,9
1,4033135,537,16
2,3614837,466,19
3,3662081,118,4
4,6451432,966,29
5,4553973,1144,19
6,3860270,4841,8
7,4925190,114,5
8,4328838,9881,31
9,6457811,771,11
0,4016351,493,9
1,4037783,538,16
2,3614081,466,19
3,3662324,116,4
4,6449568,958,29
5,4552027,1126,19
6,3859568,4837,8
7,4925189,118,5
8,4328946,9878,31
9,6457918,757,11
0,4016000,484,9
1,4039541,535,16
2,3664514,466,19
3,3662432,118,4
4,6450108,951,29
5,4551973,1129,19
6,3860162,4832,8
7,4925486,119,5
8,4328973,9877,31
9,6457649,744,11
0,4017352,490,9
1,4040000,538,16
2,3614595,465,19
3,3662460,117,4
4,6451108,950,29
5,4552433,1122,19
6,3859622,4830,8
7,4925135,135,5
8,4328783,9882,31
9,6457892,740,11
0,4017784,493,9
1,4037703,534,16
2,3614459,467,19
3,3662406,117,5
4,6450540,948,29
5,4551541,1118,19
6,3859703,4863,8
7,4925351,134,5
8,4328757,9880,31
9,6457919,746,11
0,4017162,489,9
1,4039568,532,16
2,3614486,464,19
3,3662757,118,4
4,6450567,947,29
5,4551568,1120,19
6,3860027,4850,8
7,4925540,131,5
8,4328946,9878,31
9,6458351,714,11
0,4017730,501,9
1,4041594,528,16
2,3614189,458,19
3,3662622,117,4
4,6448676,945,29
5,4551595,1117,19
6,3860514,4848,8
7,4925351,132,5
8,4329162,9875,31
9,6458081,733,11
0,4023000,560,9
1,4041514,554,16
2,3616000,503,19
3,3662892,124,4
4,6454514,987,29
5,4555405,1169,19
6,3860757,4852,8
7,4925676,142,5
8,4329081,9878,31
9,6460541,891,11
0,4021027,539,9
1,4034108,544,16
2,3613757,453,19
3,3662622,115,5
4,6450189,954,29
5,4554351,1147,19
6,3860513,4832,8
7,4925486,118,5
8,4328594,9881,31
9,6459973,737,11
0,4015649,483,9
1,4035703,523,16
2,3613892,455,19
3,3662783,116,4
4,6449243,952,29
5,4553514,1130,19
6,3860946,4861,8
7,4925432,117,5
8,4329028,9878,31
9,6458865,665,11
0,4017811,493,9
1,4040541,536,16
2,3613811,451,19
3,3662757,116,5
4,6449406,958,29
5,4552514,1124,19
6,3859946,4864,8
7,4925487,135,5
8,4328919,9880,31
9,6457271,659,11
0,4014594,482,9
1,4036946,532,16
2,3614379,452,19
3,3662702,111,4
4,6452135,957,29
5,4551919,1124,19
6,3860000,4843,8
7,4925406,134,5
8,4329000,9880,31
9,6458000,700,11
0,4017621,498,9
1,4042946,532,16
2,3614325,453,19
3,3662811,119,5
4,6450568,960,29
5,4551243,1111,19
6,3859594,4844,8
7,4925189,130,5
8,4328622,9881,31
9,6457892,713,11
0,4016109,485,9
1,4035513,534,16
2,3613838,453,19
3,3662649,114,4
4,6449595,944,29
5,4551541,1116,19
6,3860892,4846,8
7,4924973,130,5
8,4328703,9880,31
9,6457351,727,11
0,4018622,495,9
1,4042919,535,16
2,3613649,456,19
3,3662297,107,4
4,6450486,944,29
5,4550514,1120,19
6,3860324,4848,8
7,4924892,126,5
8,4329162,9880,31
9,6457838,750,11
0,4019298,535,9
1,4037351,562,16
2,3616486,506,19
3,3662811,119,5
4,6451649,982,29
5,4556406,1187,19
6,3860135,4873,8
7,4925378,143,5
8,4329054,9886,31
9,6460811,976,11
0,4022189,550,9
1,4034000,546,16
2,3614622,471,19
3,3662514,115,4
4,6450460,967,29
5,4553108,1144,19
6,3859757,4857,8
7,4925351,118,5
8,4329109,9877,31
9,6459000,761,11
0,4017000,490,9
1,4044838,537,16
2,3614622,464,19
3,3662433,118,5
4,6450540,953,29
5,4551730,1123,19
6,3859784,4871,8
7,4925514,125,5
8,4329298,9879,31
9,6459189,766,11
0,4016919,482,9
1,4044729,536,16
2,3664135,459,19
3,3662595,112,5
4,6449729,942,29
5,4552351,1131,19
6,3859703,4850,8
7,4925351,134,5
8,4329054,9879,31
9,6459540,763,11
0,4017135,479,9
1,4042325,540,16
2,3614108,459,19
3,3662622,117,4
4,6450649,949,29
5,4552324,1124,19
6,3859757,4852,8
7,4925135,133,5
8,4328757,9879,31
9,6457297,751,11
0,4017000,480,9
1,4045000,540,16
2,3614568,462,19
3,3662459,110,4
4,6451378,949,29
5,4551432,1116,19
6,3860054,4868,8
7,4925730,119,5
8,4328811,9876,31
9,6457946,738,11
0,4016892,481,9
1,4039973,532,16
2,3663946,459,19
3,3662324,114,5
4,6449865,942,29
5,4550919,1126,19
6,3860351,4854,8
7,4925108,116,5
8,4328946,9878,31
9,6457946,707,11
0,4014919,475,9
1,4032595,532,16
2,3613594,458,19
3,3662352,114,4
4,6450514,948,29
5,4551055,1109,19
6,3860649,4856,8
7,4925594,119,5
8,4329297,9877,31
9,6457460,670,11
0,4022541,570,9
1,4047568,557,16
2,3665702,497,19
3,3665189,127,5
4,6453243,986,29
5,4555540,1164,19
6,3860027,4854,8
7,4925513,126,5
8,4328729,9879,31
9,6461297,906,11
0,4021135,544,9
1,4040487,533,16
2,3614324,463,19
3,3662810,116,4
4,6454432,986,29
5,4552541,1133,19
6,3860000,4864,8
7,4925108,120,5
8,4329054,9876,31
9,6459703,732,11
0,4015163,476,9
1,4038946,525,16
2,3613892,459,19
3,3662730,116,5
4,6452595,967,29
5,4551487,1120,19
6,3859918,4872,8
7,4925460,116,5
8,4328729,9876,31
9,6457730,714,11
0,4016810,480,9
1,4037108,534,16
2,3613703,456,19
3,3662649,114,4
4,6450865,947,29
5,4552351,1133,19
6,3859270,4851,8
7,4925081,115,5
8,4328568,9875,31
9,6457865,721,11
0,4016892,490,9
1,4040270,536,16
2,3613865,454,19
3,3662594,110,4
4,6448675,955,29
5,4551351,1119,19
6,3859216,4848,8
7,4925810,133,5
8,4329081,9875,31
9,6458513,739,11
0,4015649,476,9
1,4036108,535,16
2,3614541,461,19
3,3664892,113,5
4,6451081,968,29
5,4551756,1118,19
6,3860135,4851,8
7,4925783,136,5
8,4328676,9876,31
9,6457784,727,11
0,4016919,479,9
1,4040027,525,16
2,3614270,459,19
3,3662541,116,4
4,6449432,960,29
5,4552460,1131,19
6,3860081,4850,8
7,4925595,117,5
8,4328892,9879,31
9,6457540,706,11
0,4016352,480,9
1,4041621,529,16
2,3613541,453,19
3,3664567,111,4
4,6449378,956,29
5,4553730,1122,19
6,3860243,4845,8
7,4925352,115,5
8,4329352,9877,31
9,6457513,694,11
0,4023622,576,9
1,4040162,549,16
2,3615594,491,19
3,3662946,123,4
4,6453108,983,29
5,4558568,1189,19
6,3859811,4870,8
7,4925271,140,5
8,4329514,9883,31
9,6460865,957,11
0,4018919,519,9
1,4037540,542,16
2,3614081,462,19
3,3665216,118,4
4,6451216,959,29
5,4554540,1136,19
6,3859703,4854,8
7,4925865,140,5
8,4329054,9880,31
9,6459243,728,11
0,4016648,490,9
1,4042352,530,16
2,3614135,464,19
3,3662703,117,4
4,6451837,961,29
5,4551513,1121,19
6,3860217,4855,8
7,4925270,124,5
8,4328810,9877,31
9,6458594,683,11
0,4016027,482,9
1,4043352,529,16
2,3614513,462,19
3,3662487,117,4
4,6450648,957,29
5,4552108,1132,19
6,3859757,4869,8
7,4925919,137,5
8,4328946,9881,31
9,6458730,721,11
0,4015594,477,9
1,4039946,530,17
2,3614324,464,19
3,3662676,117,5
4,6450216,951,29
5,4553892,1121,19
6,3859892,4848,8
7,4925946,140,5
8,4328784,9878,31
9,6458946,701,11
0,4016649,486,9
1,4037513,527,16
2,3614675,465,19
3,3662649,118,5
4,6452108,957,29
5,4553865,1134,19
6,3860514,4843,8
7,4925135,138,5
8,4329270,9877,31
9,6459351,709,11
0,4016838,485,9
1,4041514,522,16
2,3613838,460,19
3,3662081,117,4
4,6450973,952,29
5,4553162,1127,19
6,3860405,4843,8
7,4925243,134,5
8,4329027,9879,31
9,6457946,709,11
0,4015729,482,9
1,4040270,524,16
2,3614270,459,19
3,3662378,118,5
4,6450378,954,29
5,4553216,1131,19
6,3860216,4826,8
7,4925459,133,5
8,4328838,9879,31
9,6457162,677,11
0,4024108,585,9
1,4043594,563,16
2,3615892,501,19
3,3662730,119,4
4,6452649,979,29
5,4555838,1163,19
6,3860622,4848,8
7,4924865,140,5
8,4328811,9884,31
9,6459540,948,11
0,4020378,539,9
1,4042298,554,16
2,3614351,468,19
3,3662568,117,5
4,6450756,967,29
5,4552541,1134,19
6,3860244,4850,8
7,4924838,114,5
8,4328757,9879,31
9,6457162,668,11
0,4017865,483,9
1,4039757,533,16
2,3614217,461,19
3,3662379,114,4
4,6449811,954,29
5,4552189,1113,19
6,3859513,4850,8
7,4925297,116,5
8,4329513,9877,31
9,6457865,654,11
0,4016594,485,9
1,4042000,540,16
2,3614838,465,19
3,3662027,115,5
4,6451135,948,29
5,4553649,1130,19
6,3860432,4848,8
7,4925460,115,5
8,4329595,9875,31
9,6457838,710,11
0,4016514,489,9
1,4042108,534,16
2,3613892,459,19
3,3662271,120,5
4,6449892,950,29
5,4554649,1125,19
6,3860162,4842,8
7,4925379,114,5
8,4329000,9878,31
9,6457838,680,11
0,4016189,481,9
1,4041108,534,16
2,3614540,461,19
3,3662838,114,4
4,6449540,952,29
5,4551162,1113,19
6,3859784,4845,8
7,4925189,136,5
8,4328783,9877,31
9,6457486,691,11
0,4016244,481,9
1,4040946,538,16
2,3614567,460,19
3,3662514,115,4
4,6450486,951,29
5,4551946,1124,19
6,3859622,4846,8
7,4925405,136,5
8,4329000,9878,31
9,6457379,671,11
0,4016297,479,9
1,4032297,536,16
2,3614892,464,19
3,3664378,115,4
4,6451649,962,29
5,4551919,1119,19
6,3860190,4844,8
7,4925216,119,5
8,4329162,9874,31
9,6457459,680,11
0,4024703,562,9
1,4042027,561,16
2,3616405,502,19
3,3662946,119,4
4,6454135,983,29
5,4556649,1179,19
6,3859945,4868,8
7,4925487,127,5
8,4329325,9885,31
9,6460838,869,11
0,4020324,552,9
1,4037162,539,16
2,3614378,464,19
3,3662811,113,4
4,6450162,961,29
5,4554486,1134,19
6,3860459,4847,8
7,4925784,137,5
8,4329351,9879,31
9,6459460,705,11
0,4015729,490,9
1,4035270,526,16
2,3664324,461,19
3,3662730,119,5
4,6450378,963,29
5,4553135,1120,19
6,3859649,4847,8
7,4925351,138,5
8,4328676,9881,31
9,6459649,725,11
0,4017784,498,9
1,4039081,531,16
2,3614783,465,19
3,3662297,115,4
4,6450514,956,29
5,4553135,1119,19
6,3859027,4845,8
7,4925703,142,5
8,4329135,9877,31
9,6459298,729,11
0,4017594,489,9
1,4041621,525,16
2,3614000,459,19
3,3662297,113,5
4,6451027,955,29
5,4552405,1120,19
6,3860027,4845,8
7,4925217,119,5
8,4329027,9877,31
9,6457865,682,11
0,4016622,488,9
1,4040325,532,16
2,3614432,463,19
3,3662270,111,4
4,6449216,951,29
5,4550324,1116,19
6,3860054,4844,8
7,4925406,119,5
8,4328892,9876,31
9,6457702,713,11
0,4016649,491,9
1,4038459,533,16
2,3613622,464,19
3,3662487,115,4
4,6450919,954,29
5,4552000,1127,19
6,3860081,4844,8
7,4925243,132,5
8,4329081,9878,31
9,6458243,740,11
0,4015784,480,9
1,4037351,532,16
2,3614703,467,19
3,3662541,113,5
4,6448730,953,29
5,4552136,1122,19
6,3859919,4844,8
7,4925135,115,5
8,4328487,9876,31
9,6459433,733,11
0,4021838,566,9
1,4044865,546,16
2,3616297,493,19
3,3662757,121,4
4,6453918,979,29
5,4557325,1185,19
6,3859892,4848,8
7,4925459,121,5
8,4329081,9882,31
9,6461135,954,11
0,4019378,536,9
1,4039216,543,16
2,3614514,463,19
3,3662378,115,5
4,6449676,958,29
5,4553756,1145,19
6,3859865,4866,8
7,4925243,116,5
8,4329378,9878,31
9,6458918,687,11
0,4018216,490,9
1,4042865,530,16
2,3663865,452,19
3,3662379,113,4
4,6449270,943,29
5,4553351,1129,19
6,3860243,4848,8
7,4925379,121,5
8,4329108,9873,31
9,6457243,677,11
0,4014433,472,9
1,4040216,532,16
2,3613865,454,19
3,3662297,111,5
4,6450892,943,29
5,4552837,1132,19
6,3859865,4861,8
7,4925324,130,5
8,4328676,9874,31
9,6457838,740,11
0,4015649,479,9
1,4040675,530,16
2,3614648,471,19
3,3662541,113,5
4,6449406,939,29
5,4553298,1137,19
6,3859973,4842,8
7,4925838,118,5
8,4328865,9876,31
9,6457702,702,11
0,4016892,488,9
1,4038703,526,16
2,3614271,461,19
3,3662135,113,4
4,6449595,956,29
5,4554027,1141,19
6,3860136,4864,8
7,4925054,118,5
8,4328784,9877,31
9,6459162,738,11
0,4016000,476,9
1,4036514,524,16
2,3614162,460,19
3,3662297,111,5
4,6450243,961,29
5,4553000,1127,19
6,3860000,4842,8
7,4925487,120,5
8,4329054,9875,31
9,6457540,660,11
0,4017433,492,9
1,4042487,543,16
2,3613676,460,19
3,3662865,117,4
4,6449513,952,29
5,4552108,1130,19
6,3860162,4859,8
7,4925513,119,5
8,4328865,9877,31
9,6457622,716,11
0,4021379,558,9
1,4048973,574,16
2,3616135,508,19
3,3662595,130,5
4,6451973,980,29
5,4557567,1193,19
6,3860054,4849,8
7,4925757,145,5
8,4329027,9889,31
9,6460865,986,11
0,4020541,542,9
1,4040352,548,16
2,3615406,474,19
3,3662865,118,4
4,6451216,965,29
5,4554243,1149,19
6,3860513,4852,8
7,4925459,122,5
8,4329000,9879,31
9,6458486,652,11
0,4017513,494,9
1,4043973,534,16
2,3615432,468,19
3,3662649,118,4
4,6451270,953,29
5,4552000,1122,19
6,3860081,4844,8
7,4925756,136,5
8,4328838,9879,31
9,6458757,698,11
0,4016162,475,9
1,4041919,540,16
2,3614298,463,19
3,3662243,112,4
4,6449622,953,29
5,4552352,1124,19
6,3860487,4844,8
7,4925135,134,5
8,4328730,9880,31
9,6458757,681,11
0,4017973,490,9
1,4038513,542,16
2,3613838,459,19
3,3662459,112,4
4,6449217,944,29
5,4552649,1136,19
6,3859838,4845,8
7,4925487,134,5
8,4328703,9874,31
9,6458837,707,11
0,4017595,482,9
1,4040298,530,16
2,3614756,466,19
3,3662648,117,5
4,6449189,943,29
5,4552406,1130,19
6,3859946,4846,8
7,4925297,132,5
8,4329216,9875,31
9,6457568,662,11
0,4014351,478,9
1,4039324,542,16
2,3614325,456,19
3,3662568,115,4
4,6449648,944,29
5,4552027,1123,19
6,3859784,4858,8
7,4924919,116,5
8,4328838,9876,31
9,6457216,654,11
0,4018756,497,9
1,4041946,538,16
2,3614406,461,19
3,3662811,118,4
4,6450379,950,29
5,4551162,1121,19
6,3859378,4844,8
7,4924973,114,5
8,4328784,9876,31
9,6457270,686,11
0,4022379,567,9
1,4045297,574,16
2,3616730,516,19
3,3663000,126,4
4,6452460,988,29
5,4556027,1192,19
6,3860108,4856,8
7,4925379,125,5
8,4329000,9888,31
9,6461324,1001,11
0,4021567,545,9
1,4040784,552,16
2,3614405,472,19
3,3662460,122,4
4,6451865,967,29
5,4554189,1136,19
6,3860216,4853,8
7,4925216,117,5
8,4328810,9880,31
9,6459730,765,11
0,4016000,486,9
1,4038703,536,16
2,3614000,462,19
3,3662541,116,4
4,6450297,963,29
5,4553351,1127,19
6,3860000,4866,8
7,4925297,133,5
8,4328864,9882,31
9,6457783,729,11
0,4015946,477,9
1,4037027,535,16
2,3614649,470,19
3,3662622,116,4
4,6450487,954,29
5,4552595,1120,19
6,3859568,4852,8
7,4925108,115,5
8,4328541,9877,31
9,6457784,711,11
0,4018865,491,9
1,4037649,543,16
2,3664838,468,19
3,3662514,116,4
4,6451649,965,29
5,4551946,1128,19
6,3859730,4846,8
7,4925487,133,5
8,4328514,9881,31
9,6457757,782,11
0,4017568,495,9
1,4036703,531,16
2,3615189,472,19
3,3662351,113,4
4,6449865,954,29
5,4551351,1122,19
6,3859379,4842,8
7,4925379,128,5
8,4328595,9879,31
9,6457405,730,11
0,4015243,480,9
1,4036594,535,16
2,3614513,462,19
3,3662811,116,4
4,6451108,958,29
5,4553162,1134,19
6,3859189,4843,8
7,4925540,135,5
8,4328757,9881,31
9,6457730,746,11
0,4016216,486,9
1,4041568,536,16
2,3614514,471,19
3,3662459,114,4
4,6450108,958,29
5,4550621,1118,19
6,3859540,4843,8
7,4925000,129,5
8,4328892,9879,31
9,6459649,726,11
0,4023108,566,9
1,4042216,563,16
2,3616297,502,19
3,3662540,124,5
4,6453297,973,29
5,4555108,1185,19
6,3861000,4859,8
7,4925702,131,5
8,4329054,9883,31
9,6462000,1022,11
0,4020649,541,9
1,4036054,537,16
2,3614514,464,19
3,3662541,115,5
4,6450541,950,29
5,4553892,1141,19
6,3860486,4849,8
7,4925352,124,5
8,4328730,9879,31
9,6458081,734,11
0,4015811,475,9
1,4037946,523,16
2,3614324,464,19
3,3662595,113,4
4,6447352,949,29
5,4552649,1133,19
6,3860216,4845,8
7,4924972,116,5
8,4329108,9879,31
9,6457162,639,11
0,4015703,477,9
1,4034027,527,16
2,3614270,459,19
3,3662541,117,5
4,6448513,951,29
5,4553081,1129,19
6,3860000,4842,8
7,4925027,133,5
8,4329027,9874,31
9,6459108,683,11
0,4016594,480,9
1,4034135,533,16
2,3614352,459,19
3,3662379,113,4
4,6450757,952,29
5,4552108,1124,19
6,3859783,4846,8
7,4925541,115,5
8,4328946,9872,31
9,6457540,682,11
0,4017000,488,9
1,4036216,532,16
2,3614054,460,19
3,3662595,116,4
4,6450162,955,29
5,4550487,1122,19
6,3860054,4845,8
7,4925486,115,5
8,4328513,9874,31
9,6458135,682,11
0,4015486,476,9
1,4038216,530,16
2,3614108,460,19
3,3662595,116,5
4,6450324,944,29
5,4552568,1129,19
6,3859622,4844,8
7,4925162,129,5
8,4328568,9877,31
9,6459189,666,11
0,4015649,474,9
1,4036189,529,16
2,3614027,454,19
3,3662540,116,4
4,6449729,952,29
5,4553568,1116,19
6,3859351,4844,8
7,4925324,131,5
8,4329162,9878,31
9,6459216,684,11
0,4023541,587,9
1,4048027,564,16
2,3615892,505,19
3,3665000,119,5
4,6452892,982,29
5,4556216,1160,19
6,3860082,4876,8
7,4925595,142,5
8,4328838,9889,31
9,6461379,1016,11
0,4021460,550,9
1,4033891,541,16
2,3614621,469,19
3,3662919,124,5
4,6450838,966,29
5,4553594,1149,19
6,3859730,4860,8
7,4924729,118,5
8,4328973,9889,31
9,6457540,712,11
0,4017352,481,9
1,4039459,539,16
2,3613865,454,19
3,3662567,114,4
4,6449541,947,29
5,4551081,1119,19
6,3859730,4852,8
7,4924757,110,5
8,4328892,9878,31
9,6457784,731,11
0,4017054,478,9
1,4040892,539,16
2,3613838,454,19
3,3662513,116,4
4,6450190,947,29
5,4551406,1115,19
6,3859784,4855,8
7,4925216,131,5
8,4328675,9878,31
9,6458027,739,11
0,4017054,487,9
1,4039784,531,16
2,3614216,462,19
3,3662486,116,4
4,6450460,956,29
5,4552514,1118,19
6,3861027,4867,8
7,4925027,114,5
8,4328676,9875,31
9,6459406,709,11
0,4015595,479,9
1,4044676,541,16
2,3614108,460,19
3,3662811,110,4
4,6453486,956,29
5,4551027,1120,19
6,3859324,4840,8
7,4924946,111,5
8,4328892,9873,31
9,6457757,699,11
0,4018216,491,9
1,4034730,541,16
2,3614406,456,19
3,3662649,115,4
4,6449973,943,29
5,4551892,1116,19
6,3860108,4839,8
7,4924919,129,5
8,4328892,9872,31
9,6457703,658,11
0,4017460,486,9
1,4040270,540,16
2,3613946,452,19
3,3662406,109,5
4,6450865,951,29
5,4551351,1116,19
6,3860027,4840,8
7,4925081,131,5
8,4329378,9875,31
9,6457567,670,11
0,4023054,566,9
1,4048162,573,16
2,3616514,498,19
3,3662757,129,4
4,6452216,984,29
5,4555810,1173,19
6,3859730,4853,8
7,4925379,138,5
8,4328811,9887,31
9,6461108,957,11
0,4021216,535,9
1,4040541,547,16
2,3664216,464,19
3,3662568,118,4
4,6451675,970,29
5,4551270,1124,19
6,3860081,4850,8
7,4925244,117,5
8,4328649,9879,31
9,6459081,730,11
0,4019351,505,9
1,4042324,552,16
2,3614594,463,19
3,3662676,117,4
4,6451162,968,29
5,4554784,1131,19
6,3859271,4853,8
7,4925325,132,5
8,4329027,9878,31
9,6459081,725,11
0,4015595,485,9
1,4039919,547,16
2,3614162,464,19
3,3662730,114,5
4,6451270,953,29
5,4552703,1128,19
6,3860190,4853,8
7,4925297,133,5
8,4328865,9883,31
9,6459135,709,11
0,4017810,497,9
1,4036027,547,16
2,3614108,467,19
3,3662379,113,4
4,6451892,952,29
5,4551297,1119,19
6,3860027,4852,8
7,4925594,115,5
8,4329000,9882,31
9,6459675,701,11
0,4016892,489,9
1,4038784,548,16
2,3613703,458,19
3,3662432,113,5
4,6450622,955,29
5,4551892,1115,19
6,3859595,4835,8
7,4925487,115,5
8,4329162,9880,31
9,6457703,680,11
0,4017756,495,9
1,4040297,533,16
2,3614054,461,19
3,3662270,111,4
4,6452081,952,29
5,4550973,1113,19
6,3860081,4832,8
7,4925054,128,5
8,4328973,9882,31
9,6457514,697,11
0,4017054,490,9
1,4036946,539,16
2,3613865,461,19
3,3662486,114,4
4,6450189,950,29
5,4552433,1120,19
6,3860325,4844,8
7,4925324,133,5
8,4328892,9881,31
9,6457621,692,11
0,4024946,580,9
1,4047054,568,16
2,3666054,509,19
3,3663054,129,5
4,6452838,982,29
5,4552946,1163,19
6,3859567,4854,8
7,4925676,142,5
8,4329162,9882,31
9,6460919,932,11
0,4019216,531,9
1,4040514,544,16
2,3615703,474,19
3,3663108,117,4
4,6452919,964,29
5,4552135,1133,19
6,3860108,4866,8
7,4925486,123,5
8,4328946,9875,31
9,6458621,665,11
0,4016378,496,9
1,4037568,540,16
2,3614486,461,19
3,3662919,116,4
4,6450162,949,29
5,4551270,1115,19
6,3859649,4841,8
7,4925784,119,5
8,4328784,9877,31
9,6458730,656,11
0,4017297,487,9
1,4036432,528,16
2,3614648,457,19
3,3663000,116,5
4,6448162,937,29
5,4554270,1122,19
6,3859405,4828,8
7,4925000,117,5
8,4328865,9877,31
9,6457325,673,11
0,4018162,497,9
1,4045702,529,16
2,3614189,451,19
3,3662594,117,5
4,6449946,941,29
5,4551811,1118,19
6,3860081,4829,8
7,4925945,138,5
8,4329324,9876,31
9,6458784,700,11
0,4017108,493,9
1,4035648,524,16
2,3613703,456,19
3,3662378,115,4
4,6450784,951,29
5,4553459,1128,19
6,3860243,4830,8
7,4925162,133,5
8,4329189,9878,31
9,6457351,673,11
0,4015730,486,9
1,4043459,537,16
2,3613379,451,19
3,3662270,113,4
4,6451270,944,29
5,4552243,1118,19
6,3859973,4829,8
7,4925000,116,5
8,4329108,9877,31
9,6457325,651,11
0,4016243,483,9
1,4044136,538,16
2,3613919,449,19
3,3662595,113,5
4,6448621,941,29
5,4552271,1112,19
6,3860460,4829,8
7,4924919,115,5
8,4328892,9878,31
9,6458865,637,11
0,4024865,587,9
1,4046216,556,16
2,3616352,505,19
3,3665352,119,4
4,6452567,981,29
5,4555405,1160,19
6,3860433,4838,8
7,4925271,125,5
8,4329351,9888,31
9,6460676,953,11
